id,category,title,content,keywords,source,priority,created_at,updated_at
204,designer,Material Board + Mood Board,"**Concept & UX/UI Design สำหรับนำเสนองานลูกค้า**
**Concept:** ""Interactive Emotion & Budget"" ผสานอารมณ์ความรู้สึกเข้ากับงบประมาณที่จับต้องได้
**UI Style:** Minimalist (พื้นหลังขาว/เบจ) จัด Layout แบบ Split-screen ด้านซ้ายเป็นภาพ Mood ด้านขวาเป็น Material พร้อม Tag ราคาแบบซ่อนได้ (Toggle) เพื่อความสะอาดตา
**UX:** ออกแบบให้ลูกค้าเปรียบเทียบ Option A (Standard) และ Option B (Premium) ได้ง่ายผ่านการ Swipe หรือคลิกเลือก เพื่อดูยอดรวมงบประมาณที่เปลี่ยนไปแบบ Real-time

---

**ขั้นตอนการทำ Mood & Material Board (อัปเดตปี 20","autonomy,goal_9",autonomy,6,2026-04-07 20:29:48,2026-04-07 20:29:48
205,writer,เทคนิคเขียนใบเสนอราคาให้ปิดงาน,"**เทคนิคเขียนใบเสนอราคา (Quotation) ปิดการขายฉบับปี 2026**

เคล็ดลับการทำ Quotation ที่ช่วยให้ปิดงานง่าย คือการเปลี่ยนตัวเลขทื่อๆ ให้เป็น **""ความโปร่งใสและคุณค่า""** ลูกค้าต้องรู้ว่าจ่ายเงินแล้วได้อะไร ทำไมถึงคุ้มค่า นี่คือเทคนิค Wording Breakdown พร้อมตัวอย่างอ้างอิงราคาตลาดจริง (โฮมโปร, ไทวัสดุ, บุญถาวร ปี 2026)

---

### 1. แยกค่าวัสดุและค่าแรงให้ชัดเจน พร้อมระบุแบรนด์
การระบุแบรนด์ช่วยลบข้อกังขาเรื่องการลดสเปก และการแยกค่าแรงช่วยให้ลูกค้ารู้สึกถึงความยุติธรรม
*   ❌ **แบบเดิม:** งานก่อผนังอิฐมวลเบา = 488 บาท/ตร.ม.
*   ✅ **แบบปิดงาน:** งานก่อผนังอิฐมวลเบาหนา 7.5 ซม. (ช่วยกันความร้อน/ลดเสียงสะท้อน): ค่าวัสดุ 128 บาท + ค่าแรงช่างเฉพาะทาง 360 บาท = **รวม 488 บาท/ตร.ม.**

### 2. อธิบาย ""ผลลัพธ์"" ในหมวดงานระบบและสุขภัณฑ์
งานระบบเป็นสิ่งที่ลูกค้ามองไม่เห็น ต้องเขียนให้เห็นถึงความปลอดภัยและความทนทาน
*   ❌ **แบบเดิม:** งานติดตั้งสุขภัณฑ์ = 6,050 บาท/ชุด
*   ✅ **แบบปิดงาน:** ชุดโถสุขภัณฑ์ชิ้นเดียว (COTTO / American Standard) ดีไซน์ไร้รอยต่อ ทำความสะอาดง่าย: ค่าสุขภัณฑ์ 5,200 บาท + ค่าแรงติดตั้งพร้อมทดสอบระบบกันรั่วซึม 850 บาท = **รวม 6,050 บาท/ชุด**
*   ✅ **ตัวอย่างตู้ไฟ:** ติดตั้งตู้ Consumer Unit 12-18 ช่อง (Schneider / HACO) ป้องกันไฟดูด/ไฟลัดวงจร: ค่าตู้และอุปกรณ์ 5","autonomy,goal_10",autonomy,9,2026-04-07 20:33:47,2026-04-07 20:33:47
206,writer,สคริปต์ตอบลูกค้า — แพง/ขอลด/เทียบที่อื่น,"**สคริปต์ตอบลูกค้า: เปลี่ยนข้อโต้แย้งเรื่อง ""ราคา"" ให้เป็น ""ความคุ้มค่า"" (อัปเดตราคาปี 2026)**

เคล็ดลับการปิดงานคือ **""ความโปร่งใส""** ลูกค้าต้องเห็นว่าทุกบาทที่จ่าย ได้วัสดุเกรดไหน และไม่มีการหมกเม็ด นำสคริปต์เหล่านี้ไปปรับใช้ได้ทันที

---

### 1. เมื่อลูกค้าบอกว่า ""ราคาแพงเกินไป""
**เป้าหมาย:** แจกแจงให้เห็นต้นทุนจริง (วัสดุ + ค่าแรง) และมาตรฐานปี 2026
**สคริปต์ตอบ:**
""เข้าใจเลยครับคุณลูกค้าที่มองว่างบอาจจะดูสูงนิดนึง แต่ที่ราคาออกมาแบบนี้ เพราะใบเสนอราคาของเรา **แยกค่าวัสดุและค่าแรงชัดเจน ไม่มีหมกเม็ด** ครับ 
ตัวอย่างเช่น งานปูกระเบื้อง เราประเมินตามราคาตลาดจริงปี 2026 เราเลือกใช้กระเบื้องพอร์ซเลน 60x60 ซม. ของแบรนด์มาตรฐาน (เช่น COTTO) ค่าวัสดุอยู่ที่ 420 บาท/ตร.ม. และค่าแรงช่างฝีมือ 260 บาท/ตร.ม. (รวม 680 บาท/ตร.ม.) สิ่งที่ลูกค้าจะได้คือ วัสดุเกรดพรีเมียมที่ทนทาน และช่างที่ไม่ทิ้งงานแน่นอนครับ""

### 2. เมื่อลูกค้า ""ขอลดราคา"" (ต่อรอง)
**เป้าหมาย:** ไม่ลดราคาแบบหั่นกำไร แต่เสนอทางเลือก ""ปรับสเปก"" (Value Engineering)
**สคริปต์ตอบ:**
""ถ้าคุณลูกค้ามีงบประมาณในใจที่จำกัด เราสามารถปรับลดสเปกบางจุดให้เข้ากับงบได้ครับ โดยที่โครงสร้างหลักยังแข็งแรงเหมือนเดิม
เช่น งานผนัง จากเดิมที่ใช้กระเบื้อง 60x120 ซม. (รวมค่าแรงและวัสดุ 1,010 บาท/ตร.ม.) เราสามารถปรับเป็นขนาด 60x60 ซม. (รวม 680 บาท/ตร.ม.) ซึ่งจะช่วยประหยัดงบไปได้ถึง 300 กว่าบาทต่อตารางเมตร โดยที่ความสวยงามและการใช้งานยังคงมาตรฐานดีเยี่ยมครับ ลูกค้าอยากให้ผมลองปรับใบเสนอราคาเป็นตัวเลือกที่ 2 ให้เทียบดูไหมครับ?""

### 3. เมื่อลูกค้าบอกว่า ""เจ้าอื่นเสนอราคามาถูกกว่านี้""
**เป้าหมาย:** ชี้ให้เห็น ""ต้นทุนแฝง"" ของเจ้าอื่น และเน้นย้ำแบรนด์วัสดุที่เราใช้
**สคริปต์ตอบ:**
""เป็นเรื่องปกติครับที่จะมีเจ้าที่ทำราคาได้ถูกกว่า แต่ผมอยากให้คุณลูกค้าลองพิจารณาสเปกวัสดุในใบเสนอราคาเทียบกันดูแบบจุดต่อจุดครับ 
หลายที่ที่ราคาถูก อาจจะยังไม่รวมค่าแรง หรือใช้ของเกรดรอง แต่ของเราอิงมาตรฐานแบรนด์ชั้นนำทั้งหมด เช่น:
*   **งานโครงสร้าง:** เราใช้ปูน SCG/TPI (ประมาณ 185-200 บาท/ถุง) ไม่ใช้ปูนโนเนม
*   **งานระบบไฟฟ้า:** เราใช้ตู้คอนซูเมอร์ของ Schneider (รวมติดตั้ง 7,800 บาท/ตู้) เพื่อความปลอดภัยระยะยาว
*   **สุขภัณฑ์:** เราใช้ของ COTTO หรือ American St","autonomy,goal_10",autonomy,9,2026-04-07 20:35:49,2026-04-07 20:35:49
207,marketer,เทคนิค Upsell — upgrade วัสดุ+เพิ่ม built-in,"**กลยุทธ์คอนเทนต์: เทคนิค Upsell วัสดุ & งานบิ้วอินให้ลูกค้าเซย์เยส! (อัปเดต 2026)**

**Targeting:** ผู้รับเหมา, อินทีเรียดีไซเนอร์, เซลล์โครงการ, และนักประเมินราคา (Estimator)
**Channel Recommendations:**
1. **Facebook/LinkedIn (Carousel Posts):** ทำภาพสไลด์เปรียบเทียบ Before/After หรือ Standard vs. Premium ให้เห็นตัวเลขความคุ้มค่าชัดเจน
2. **TikTok/Reels (Short Video):** คลิปหน้างานจริง หัวข้อ ""จ่ายเพิ่มหลักร้อย ได้ฟีลลิ่งบ้านหลักล้าน"" 

---

### 📝 **Content: 3 เทคนิค Upsell เสนอเพิ่มงานแบบ Package Deal ให้ลูกค้ารู้สึก ""คุ้ม""**

หัวใจของการ Upsell ไม่ใช่การยัดเยียด แต่คือการเสนอ **""ทางเลือกที่ดีกว่าในจังหวะที่ถูกต้อง""** โดยอิงราคาตลาดจริงปี 2026 (อ้างอิง: บุญถาวร, HomePro, ไทวัสดุ)

**1. เทคนิค ""Visual Value"" (อัปเกรดวัสดุพื้นผิว)**
อย่าบอกแค่ว่าของแพงกว่าดีกว่า แต่ให้เทียบส่วนต่างที่จับต้องได้
*   **Standard:** กระเบื้องเซรามิก 60x60 (วัสดุ 180-350 ฿/ตร.ม.)
*   **Upsell (Premium):** กระเบื้องพอร์ซเลน 60x120 (COTTO / Campana) รวมวัสดุ+ค่าแรง 1,010 ฿/ตร.ม.
*   **บทสนทนาปิดงาน:** *""ถ้าลูกค้าอัปเกรดเป็นพอร์ซเลนแผ่นใหญ่ จ่ายเพิ่มอีกนิดหน่อย/ตร.ม. แต่รอยต่อยาแนวน้อยลงมาก ทำความสะอาดง่าย และทำให้ห้องดูหรู กว้างขึ้นเหมือนบ้านตัวอย่างเลยครับ""*

**2. เทคนิค ""Bundle & Save"" (ขาย","autonomy,goal_10",autonomy,9,2026-04-07 20:37:49,2026-04-07 20:37:49
208,writer,สัญญาว่าจ้าง — เงื่อนไข+งวดงาน+penalty,"**โครงสร้างสัญญาว่าจ้างก่อสร้าง (อัปเดต 2026): ปิดการขายด้วยความโปร่งใส**

สัญญาว่าจ้างที่ดีคือ ""เครื่องมือปิดการขาย"" ที่ยอดเยี่ยม เคล็ดลับคือ **""ความโปร่งใส""** ลูกค้าต้องรู้ชัดเจนว่างวดงานสอดคล้องกับหน้างานจริง ไร้การหมกเม็ด นี่คือโครงสร้างสัญญามาตรฐาน (4-6 งวด) พร้อมเงื่อนไขสำคัญที่ช่วยให้ผู้รับเหมาและเซลส์ปิดงานได้ง่ายขึ้น

---

### 📝 **โครงสร้างงวดงาน (Payment Terms) 5 งวดมาตรฐาน**

**งวดที่ 1: มัดจำเซ็นสัญญา และงานเตรียมพื้นที่ (20-30%)**
*   **ขอบเขต:** เซ็นสัญญา, เคลียร์พื้นที่, รื้อถอน, และเตรียมวัสดุหลัก 
*   *ข้อมูลอ้างอิงต้นทุน (2026):* ค่ารื้อถอนสิ่งปลูกสร้างเดิมประมาณ 40,000 บาท/เหมา, เคลียร์พื้นที่ 90 บาท/ตร.ม.

**งวดที่ 2: งานโครงสร้างและวางระบบฝังราก (25%)**
*   **ขอบเขต:** งานเทพื้น, ก่อผนัง, วางท่อประปาและร้อยสายไฟเมน
*   *ข้อมูลอ้างอิงต้นทุน (2026):* งานก่ออิฐมวลเบา (10 ซม.) รวมค่าแรง 580 บาท/ตร.ม., ท่อน้ำดี PPR 137 บาท/เมตร

**งวดที่ 3: งานสถาปัตย์และระบบพื้นผิว (20%)**
*   **ขอบเขต:** ฉาบผนัง, ฝ้าเพดาน, เดินสายไฟภายในตู้เมน
*   *ข้อมูลอ้างอิงต้นทุน (2026):* ตู้ Consumer Unit (12-18 ช่อง) 7,800 บาท/ตู้

**งวดที่ 4: งานตกแต่ง กระเบื้อง และสุขภัณฑ์ (15%)**
*   **ขอบเขต:** ปูกระเบื้อง, ติดตั้งสุขภัณฑ์, ดวงโคม, งานสี
*   *ข้อมูลอ้างอิงต้นทุน (2026):* กระเบื้องพอร์ซเลน 60x60 รวมปู 680 บาท/ตร.ม., โถสุขภัณฑ์ชิ้นเดียว 6,050 บาท/ชุด (อ้างอิง: HomePro/บุญถาวร)

**งวดที่ 5: เก็บความเรียบร้อยและส่งมอบงาน (10%)**
*   **ขอบเขต:** ทำความสะอาด, ตรวจ Defect, ส่งมอบงาน 
*   *(หมายเหตุ: งวดนี้จะถูกหักเงินประกันผลงาน Retention 5%)*

---

### ⚖️ **เงื่อนไขสำคัญในสัญญา (Terms & Conditions)**

1. **เงินประกันผลงาน (Retention 5%):**
   *   หัก 5% จากยอดชำระ **""ทุกงวด""** หรือหักจาก **""งวดสุดท้าย""** (แล้วแต่ตกลง) 
   *   คืนเงินส่วนนี้ให้ลูกค้าหลังหมดระยะประกัน (เช่น 6 เดือน หรือ 1 ปี) เพื่อสร้างความมั่นใจให้ลูกค้าว่าผู้รับเหมาจะไม่ทิ้งงานซ่อม

2. **ค่าปรับล่าช้า (Penalty):**
   *   ระบุชัดเจน: หากส่งมอบงานล่าช้ากว่ากำหนด ปรับ **0.05% - 0.1% ของมูลค่างานรวม ต่อวัน** (สูงสุดไม่เกิน 10% ของมูลค่างาน)
   *   *ทริคเซลส์:* การกล้าระบุค่าปรับชัดเจน ช่วยล","autonomy,goal_10",autonomy,9,2026-04-07 20:39:51,2026-04-07 20:39:51
209,analyst,Margin Calculation — คำนวณกำไรจริง,"**การวิเคราะห์และคำนวณกำไรสุทธิที่แท้จริง (Actual Net Margin) อัปเดตปี 2026**

ในการปิดการขายและทำใบเสนอราคา ""กำไรที่แท้จริง"" ไม่ใช่แค่ส่วนต่างระหว่างราคาขายกับค่าวัสดุและค่าแรง การคำนวณที่พลาดมักนำไปสู่ภาวะ ""รับงานแต่ขาดทุน"" นี่คือโครงสร้างการคำนวณที่เซลล์และนักประเมินราคาต้องใช้

**📌 สูตรคำนวณกำไรสุทธิ (Net","autonomy,goal_10",autonomy,4,2026-04-07 20:41:48,2026-04-07 20:41:48
210,planner,การแบ่งงวดงาน — % แต่ละงวด,"**แผนจัดแบ่งงวดงานก่อสร้าง (Payment Installment Plan)**
เพื่อบริหารกระแสเงินสด (Cash Flow) และใช้เป็นเครื่องมือปิดการขายด้วยความโปร่งใส อ้างอิงราคาวัสดุปี 2026 

---

### 1. งานสร้างใหม่ (New Construction) 
**ระยะเวลาประมาณ:** 4-6 เดือน | **Dependency:** ต้องผ่าน QC ตาม Checklist ก่อนเบิกงวดถัดไป
*   **งวด 1: เซ็นสัญญา & เตรียมหน้างาน (10%)** — ค่าตั้งแคมป์, เคลียร์พื้นที่
*   **งวด 2: งานฐานราก & โครงสร้างชั้น 1 (25%)** — สั่งคอนกรีตผสมเสร็จ (ราคาโดยประมาณ CPAC 2,200-2,600 บาท/คิว), เหล็กเส้น (SCG)
*   **งวด 3: โครงสร้างชั้น 2 & โครงหลังคา (20%)** — สั่งเหล็กรูปพรรณ, กระเบื้องหลังคา
*   **งวด 4: งานก่อฉาบ & เดินท่อระบบฝัง (15%)** — อิฐมวลเบา, ปูนฉาบ, ท่อประปา/สายไฟ
*   **งวด 5: งานสถาปัตย์ & ตกแต่ง (20%)** — ปูกระเบื้อง (อ้างอิงไทวัสดุ/HomePro เกรดมาตรฐาน 250-600 บาท/ตร.ม.), ติดตั้งสุขภัณฑ์, ฝ้าเพดาน, ทาสี
*   **งวด 6: เก็บรายละเอียด & ส่งมอบ (10%)** — ทำความสะอาด, ตรวจ Defect

### 2. งานรีโนเวท (Renovation)
**ระยะเวลาประมาณ:** 1-3 เดือน | **Dependency:** การรื้อถอนต้องจบก่อนเริ่มงานระบบ
*   **งวด 1: เซ็นสัญญา & งานรื้อถอน (30%)** — สัดส่วนสูงเพื่อครอบคลุมค่าแรงรื้อถอน, ค่ารถขนทิ้ง, และมัดจำวัสดุใหม่
*   **งวด 2: งานโครงสร้างปรับปรุง & งานระบบ (30%)** — ก่อผนังใหม่, เดินสายไฟ/ท่อประ","autonomy,goal_10",autonomy,9,2026-04-07 20:43:47,2026-04-07 20:43:47
211,analyst,Cash Flow Management ผู้รับเหมา,"**การวิเคราะห์และบริหารกระแสเงินสด (Cash Flow) สำหรับผู้รับเหมา: แก้วิกฤตรับเงินเป็นงวด จ่ายเงินรายวัน**

ปัญหาหลักของผู้รับเหมาคือ **""รายรับไม่สอดคล้องกับรายจ่าย""** รับเงินตามงวดงาน (ไม่สม่ำเสมอ) แต่ต้องจ่ายค่าวัสดุ (40-50%) และค่าแรง (25-35%) ตลอดเวลา หากบริหารพลาดจะนำไปสู่การขาดสภาพคล่องและทิ้งงานในที่สุด

เพื่อป้องกันปัญหานี้ นี่คือแผนปฏิบัติการ (Actionable Plan) อ้างอิงราคาตลาดปี 2026 (SCG, ไทวัสดุ, โฮมโปร)

---

### **1. การวางโครงสร้างงวดงาน (Revenue Management)**
สัญญาว่าจ้างต้องเป็น ""เครื่องมือปิดการขายที่โปร่งใส"" ลูกค้าต้องเห็นว่าเงินที่จ่ายสอดคล้องกับเนื้องานจริง
*   **งวดที่ 1 (Advance Payment 10-15%):** ใช้สำหรับงานเตรียมพื้นที่และมัดจำวัสดุหลัก 
    *   *ตัวอย่างต้นทุน 2026:* เคลียร์พื้นที่ ~90 บาท/ตร.ม., ถมดินบดอัด ~560 บาท/คิว, รื้อถอน ~40,000 บาท/เหมา
*   **งวดระหว่างก่อสร้าง:** กำหนดเงื่อนไขเบิกเงินเมื่อเฟสงานเสร็จ 80-90% เพื่อนำเงินไปเปิด PO ซื้อวัสดุในเฟสถัดไปทันที (ห้ามรอให้เสร็จ 100% ค่อยเบิก เพราะจะไม่มีเงินหมุน)

### **2. การคุมรายจ่ายและ PO Flow (Expense Management)**
ผสานระบบจัดซื้อ (PO) ให้ตรงกับงวดงาน ห้ามซื้อวัสดุล่วงหน้าเกินความจำเป็นเพื่อลดเงินจม
*   **งานโครงสร้าง:** ล็อคราคาซัพพลายเออร์ตั้งแต่ได้เงินงวดแรก 
    *   ปูนผสมสำเร็จ (Ready-mix): 1,800-2,200 บาท/คิว
    *   เหล็กข้ออ้อย DB12: 95-110 บาท/เมตร
*   **งานสถาปัตย์/ตกแต่ง","autonomy,goal_10",autonomy,9,2026-04-07 20:45:47,2026-04-07 20:45:47
212,planner,การทำ Proposal/Presentation เสนองาน,"**แผนจัดทำ Proposal/Presentation ปิดการขายก่อสร้าง (Sales & Quotation Pro)**

**ลำดับความสำคัญ (Prioritization) & Dependencies**
1. **Design & Material (2 วัน):** ต้องสรุปก่อน เพื่อเป็นฐานให้ BOQ
2. **BOQ & Upsell Strategy (2 วัน):** คำนวณ Actual Net Margin *[Dependency: รอข้อ 1]*
3. **Installment & Contract (1 วัน):** จัดกระแสเงินสดและเงื่อนไข *[Dependency: รอข้อ 2]*
**รวมเวลาดำเนินการ:** 5 วันทำการ

---

**โครงสร้าง Presentation (Visual & ข้อมูลที่ต้องมี)**

**Slide 1: Concept & Emotion (UX/UI: Split-screen Minimalist)**
*   **Visual:** ซ้าย Mood Board (อารมณ์/ดีไซน์) | ขวา Material Board พร้อม Toggle ซ่อน/โชว์ราคา
*   **Data (ราคาอ้างอิงปี 2026):**
    *   พื้น SPC ลายไม้ (SCG/ไทวัสดุ): 450 - 650 บาท/ตร.ม.
    *   กระเบื้องแกรนิตโต้ 60x60 (บุญถาวร): 180 - 350 บาท/ตร.ม.

**Slide 2: BOQ & Upsell Options (Visual: Standard vs Premium Comparison)**
*   **Visual:** ภาพเปรียบเทียบวัสดุเกรดมาตรฐาน กับ เกรดพรีเมียม (เพิ่ม Actual Margin)
*   **Data (ราคาอ้างอิงปี 2026):**
    *   *งานสี:* อัปเกรดจากสีเกรดมาตรฐาน เป็น TOA SuperShield หรือ Jotun Majestic (ประมาณ 1,800 - 2,200 บาท/ถัง 2.5 แกลลอน)
    *   *Built-in:* อัปเกรดท็อปครัวลามิเนต เป็น หินควอตซ์ (HomePro","autonomy,goal_10",autonomy,9,2026-04-07 20:47:48,2026-04-07 20:47:48
213,planner,Customer Journey — ตั้งแต่สนใจถึงส่งมอบ,"**แผนผัง Customer Journey: ปิดการขายและบริหารลูกค้าก่อสร้าง (Sales & Quotation Pro)**

เพื่อแก้ปัญหารายรับไม่สอดคล้องกับรายจ่าย และปิดการขายด้วยความโปร่งใส นี่คือแผนผังการดูแลลูกค้าตั้งแต่ต้นจนจบ พร้อมการจัดลำดับความสำคัญเพื่อบริหาร Cash Flow

**ลำดับความสำคัญ (Prioritization) & Dependencies**
1. **Design & Material (2 วัน):** สรุปแบบและสเปกวัสดุ เพื่อเป็นฐานข้อมูลที่แม่นยำ
2. **BOQ & Quotation (2 วัน):** ถอดแบบเสนอราคาตามต้นทุนจริง
3. **Payment Plan (1 วัน):** วางงวดงานให้สอดคล้องกับรายจ่าย (Cash Flow) ป้องกันเงินช็อต

---

### **Customer Journey 7 ขั้นตอน (Interest to After-Sales)**

**1. Interest (ลูกค้าสนใจ & รับบรีฟ)**
*   **Action:** นำเสนอ Profile และความโปร่งใสในการทำงาน ให้ลูกค้าเห็นว่าเราใช้มาตรฐานราคาตลาดจริง (เช่น อ้างอิง SCG, HomePro, บุญถาวร) 

**2. Site Visit (สำรวจหน้างาน)**
*   **Action:** ลงพื้นที่ประเมินสภาพจริง แจ้งงบประมาณเบื้องต้นในหมวดเตรียมการ เช่น 
    *   งานรื้อถอนสิ่งปลูกสร้างเดิม: ~฿40,000/เหมา (รวมค่าแรง)
    *   เคลียร์พื้นที่/ถางหญ้า: ~฿90/ตร.ม. (รวมค่าแรง)

**3. Design & Material (ออกแบบและเลือกวัสดุ)**
*   **Action:** เสนอค่าบริการออกแบบและตกลงสเปก 
    *   สถาปัตย์ + Interior: ~฿620/ตร.ม.
    *   แบบโครงสร้าง: ~฿280/ตร.ม.
*   *Dependency: ต้องจบขั้นตอนนี้ก่อนจึงจะทำ BOQ ได้*

**4. Quotation (เสนอราคาด้วย BOQ โปร่งใส ปี 2026)**
*   **Action:** เสนอราคาแยกค่าวัสดุและค่าแรงชัดเจน เพื่อสร้างความน่าเชื่อถือ (ตัวอย่างราคา 2026):
    *   **งานโครงสร้าง:** ปูนซีเมนต์ SCG/TPI 185-210 ฿/ถุง, เหล็กข้ออ้อย DB12 95-110 ฿/เมตร
    *   **งานสถาปัตย์:** กระเบื้องพอร์ซเลน 60x60 (COTTO) รวมค่าแรง ~฿680/ตร.ม., อิฐมวลเบา 7.5 ซม. รวมค่าแรง ~฿488/ตร.ม.
    *   **งานระบบ:** ตู้ Consumer (Schneider) รวมติดตั้ง ~฿7,800/ตู้, จุดจ่ายน้ำดี+วาล์ว รวมค่าแรง ~฿1,230/จุด

**5. Contract & Payment Plan (ปิดงาน & ทำสัญญาแบ่งงวด)**
*   **Action:** ใช้ **""แผนจัดแบ่งงวดงาน (Payment Installment Plan)""** เป็นเครื่องมือปิดการขายและแก้ปัญหา Cash Flow:
    *   **งวด 1 (15-20%):** เงินมัดจำ/เซ็นสัญญา (ใช้เป็นทุนซื้อวัสดุล็อตแรก)
    *   **งวด 2-X (แบ่งตามความคืบหน้าจริง):** ","autonomy,goal_10",autonomy,9,2026-04-07 20:49:20,2026-04-07 20:49:20
214,writer,Follow Up ลูกค้า — timeline+template,"**แผนผัง Follow Up ลูกค้ารับเหมา: ปิดการขายด้วยความโปร่งใส**

การติดตามลูกค้า (Follow Up) ที่ดีต้องแสดงถึงความโปร่งใสและเป็นมืออาชีพ เพื่อสร้างความมั่นใจและปิดการขายได้เร็วขึ้น นี่คือ Timeline และ Template ข้อความ (LINE/โทร) ที่ดึงราคาตลาดจริงปี 2026 มาใช้ประกอบการนำเสนอ

---

### **Day 0: ส่งใบเสนอราคา (BOQ) และ Presentation**
**เป้าหมาย:** แจ้งส่งงาน โชว์ความโปร่งใสของการแยกราคาวัสดุและค่าแรง
* **Template (LINE):**
  ""สวัสดีครับคุณ [ชื่อลูกค้า] ผมส่งมอบใบเสนอราคา (BOQ) และแผนงานให้ทางอีเมลเรียบร้อยครับ งานนี้เราแจกแจงราคาวัสดุอัปเดตปี 2026 ชัดเจน เช่น กระเบื้องพอร์ซเลน 60x60 (COTTO/Duragres) วัสดุรวมค่าแรงอยู่ที่ประมาณ 680 บาท/ตร.ม. หรือปูนซีเมนต์ปอร์ตแลนด์ 149 บาท/ถุง เพื่อให้คุณ [ชื่อลูกค้า] มั่นใจในความโปร่งใสครับ หากดูรายละเอียดแล้วมีข้อสงสัย แจ้งผมได้ตลอดเลยนะครับ""

### **Day 3: ติดตามผลครั้งแรก (เช็คฟีดแบ็ก & เสนอทางเลือก)**
**เป้าหมาย:** สอบถามความเห็น หากลูกค้าติดปัญหาเรื่องงบ ให้เสนอการปรับเปลี่ยนวัสดุ (Design & Material)
* **Template (โทร / LINE):**
  ""สวัสดีครับคุณ [ชื่อลูกค้า] ได้ตรวจสอบ BOQ แล้วมีจุดไหนอยากปรับแก้ไหมครับ? หากตัวเลขรวมเกินงบที่ตั้งไว้ เราสามารถปรับสเปกวัสดุได้ครับ เช่น หมวดสุขภัณฑ์ หากเดิมเสนอราคาชิ้นเดียว 6,050 บาท/ชุด (รวมค่าแรง) เราสามารถหาแบรนด์ทางเลือกที่ประหยัดลงได้ หรือปรับงานเคลียร์พื้นที่ (ประมาณ 90 บาท/ตร.ม.) ทางเรายินดีปรับแบบให้ตรงใจและอยู่ในงบที่สุดครับ""

### **Day 7: สร้างความชัดเจน & กระตุ้นการตัดสินใจ (Closing)**
**เป้าหมาย:** ล็อกราคาวัสดุ นำเสนอความชัดเจนเรื่องสัญญาและงวดงาน (Cash Flow)
* **Template (โทร):**
  ""สวัสดีครับคุณ [ชื่อลูกค้า] ผมขออนุญาตอัปเดตเรื่องแผนงานครับ หากคุณลูกค้าตกลงเริ่มงานภายในเดือนนี้ เราจะสามารถล็อกราคาวัสดุหลักปี 2026 ตามที่เสนอได้เลยครับ ทั้งนี้ในส่วนของ **สัญญาว่าจ้าง** เราจะแบ่งงวดการชำระเงินตามความคืบหน้างานจริง (เช่น งวดงานรื้อถอน 40,000 บาท/เหมา) เพื่อให้คุณลูกค้าสบายใจว่าจ่ายเงินตามผลงาน และทางเราก็บริหารกระแสเงินสด (Cash Flow) เพื่อลุยงานให้เสร็จตามกำหนดได้ครับ สะดวกให้ผมเข้าไปสรุปสัญญาช่วงวันไหนดีครับ?""

---

**💡 Pro Tips สำหรับนักขาย (Sales Pro):**
1. **ห้ามทิ้งช่วงนานเกิน 7 วัน** ล","autonomy,goal_10",autonomy,9,2026-04-07 20:50:19,2026-04-07 20:50:19
